tweetDate,userId,userName,tweetId,tweetText,retweetedTweet,quotedTweet,hashtag,replyCount,retweetCount,likeCount,viewCount
2016-07-10 19:15:17+00:00,27260086,justinbieber,752219661597413376,@ToriKelly you have a special gift. God bless,,,,520,20058,39012,
2016-07-08 16:40:40+00:00,27260086,justinbieber,751455973357723653,Praying for everyone today. #love,,,['love'],3584,63893,113189,
2016-07-08 16:34:43+00:00,27260086,justinbieber,751454476054044673,#countdown #coldwater #2weeks  @MAJORLAZER and me,,,"['countdown', 'coldwater', '2weeks']",1493,34596,67278,
2016-07-08 16:34:08+00:00,27260086,justinbieber,751454328909467648,#coldwater 2 weeks. @MAJORLAZER @diplo let's go. And for those asking written with  @ItsBennyBlanco and @edsheeran. He ain't on it.,,,['coldwater'],1067,33372,65960,
2016-07-06 20:00:39+00:00,27260086,justinbieber,750781526854422528,Last call #PurposeTour merch. 24 hrs left https://t.co/ZXLGuwusLr https://t.co/308PAK18vd,,,['PurposeTour'],2070,32511,67335,
2016-07-05 04:38:42+00:00,27260086,justinbieber,750187121684525056,Great day,,,,4619,57511,114596,
2016-07-02 18:03:09+00:00,27260086,justinbieber,749302403527090176,Miami #PurposeTour,,,['PurposeTour'],2993,38639,81108,
2016-07-01 13:49:42+00:00,27260086,justinbieber,748876233664917504,Happy Canada Day! https://t.co/c57EHLLjad,,,,2051,49687,118850,
2016-07-01 13:47:49+00:00,27260086,justinbieber,748875758873878530,"#coldwater coming this month. Me, @MAJORLAZER @ItsBennyBlanco @edsheeran 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥",,,['coldwater'],2040,40269,75344,
2016-07-01 05:47:27+00:00,27260086,justinbieber,748754872430759936,Tomorrow. Miami https://t.co/PYqqOtpqQw,,,,1039,32283,75550,
2016-07-01 05:47:03+00:00,27260086,justinbieber,748754770442063873,Thank you for tonight. Don't ever be afraid to be yourself. #OrlandoStrong https://t.co/ezvQT2g4nk,,,['OrlandoStrong'],1355,42949,93699,
2016-07-01 05:46:30+00:00,27260086,justinbieber,748754635536474112,@kanyewest congrats on adidas my guy,,,,235,19347,40281,
2016-07-01 05:46:13+00:00,27260086,justinbieber,748754563407056896,Team sexy  https://t.co/zYHfDSHJyS,,https://twitter.com/scooterbraun/status/748525679013036033,,563,25612,54327,
2016-06-30 23:37:04+00:00,27260086,justinbieber,748661663524544513,My guy @HollyHamy  https://t.co/fCme3uC1Lc,,https://twitter.com/1035KTU/status/748627309687504896,,553,22410,50599,
2016-06-30 21:32:29+00:00,27260086,justinbieber,748630312242995200,We back. New #PurposeTour merch available now https://t.co/ZXLGuwusLr https://t.co/bjRq7YEgcE,,,['PurposeTour'],1612,40366,77667,
2016-06-30 14:42:35+00:00,27260086,justinbieber,748527154242039808,Up next.... #OrlandoStrong #PurposeTour,,,"['OrlandoStrong', 'PurposeTour']",1854,31612,64765,
2016-06-30 14:42:13+00:00,27260086,justinbieber,748527061950570497,Miami pop up store opens tomorrow. #PurposeTourMerch https://t.co/xgV1fFSArI,,,['PurposeTourMerch'],1022,29612,64228,
2016-06-30 14:40:03+00:00,27260086,justinbieber,748526519811596288,https://t.co/y8sxm6vyJa,,,,1025,25874,50496,
2016-06-29 18:13:18+00:00,27260086,justinbieber,748217795788169216,Europe #mycalvins. @calvinklein is giving away #PurposeTour Berlin + London tix https://t.co/OhgcftOw1I https://t.co/psaLN4TTlF,,,"['mycalvins', 'PurposeTour']",1855,40588,80559,
2016-06-28 17:46:36+00:00,27260086,justinbieber,747848690061062144,Miami #PurposeTourAlchemist https://t.co/Jc2h6yY4iM,,,['PurposeTourAlchemist'],1784,27771,58180,
2016-06-28 04:21:05+00:00,27260086,justinbieber,747645972898013189,Nashville that was one of the best shows yet. #PurposeTour,,,['PurposeTour'],2081,33524,75158,
2016-06-28 04:11:04+00:00,27260086,justinbieber,747643454293946368,New #Justmojis for the 4th even tho I'm Canadian lol 🇺🇸🇨🇦  https://t.co/d3N0mzAcWC https://t.co/YQPkJWrPsX,,,['Justmojis'],1678,34393,73074,
2016-06-24 16:01:52+00:00,27260086,justinbieber,746372782737481728,My bro @JBALVIN got a new album. Get that. Congrats my friend,,,,2216,38374,84994,
2016-06-24 16:01:12+00:00,27260086,justinbieber,746372611941216256,Out here,,,,3040,43555,83931,
2016-06-18 17:57:17+00:00,27260086,justinbieber,744227498964115458,I need to see #FindingDory,,,['FindingDory'],9196,100313,153039,
2016-06-18 17:55:31+00:00,27260086,justinbieber,744227054963482624,I'm a cat. I got 9 lives. Lol https://t.co/9LMEl5eHGc,,,,5528,81042,143689,
2016-06-17 21:49:08+00:00,27260086,justinbieber,743923458296406016,Happy #FindingDory day @TheEllenShow,,,['FindingDory'],1289,49289,99443,
2016-06-17 21:09:08+00:00,27260086,justinbieber,743913392646295552,If you don't have the #purpose album by now... What are you doing? https://t.co/ofl8ZuzdkH,,,['purpose'],3151,44683,94324,
2016-06-17 21:00:31+00:00,27260086,justinbieber,743911223029207040,Here is the video for @usher. Got u bro. https://t.co/2QBre6r0Ye #crash,,,['crash'],686,27434,55729,
2016-06-17 20:51:37+00:00,27260086,justinbieber,743908985221242880,New big bro. New @usher! #crash https://t.co/JEa6k2TBav,,https://twitter.com/Usher/status/743805967712690176,['crash'],434,25236,51277,
2016-06-17 04:54:16+00:00,27260086,justinbieber,743668060159041536,😂😂😂 @KevinHart4real @JKCorden https://t.co/kxo3M5SJkF,,,,704,25847,57249,
2016-06-17 04:53:48+00:00,27260086,justinbieber,743667940189319168,Great show tonight. #PurposeTour,,,['PurposeTour'],1470,32884,71033,
2016-06-16 18:36:30+00:00,27260086,justinbieber,743512591679524864,Fashion week Italy https://t.co/ET23uriIZs,,,,1040,26969,54713,
2016-06-16 18:35:53+00:00,27260086,justinbieber,743512436527882244,For all those asking no I won't cancel the Orlando show. I stand with Orlando in support. Love you Orlando! #OrlandoStrong,,,['OrlandoStrong'],2681,46949,98755,
2016-06-14 16:46:20+00:00,27260086,justinbieber,742760091149967360,Glad to be back out here performing. #purposetour,,,['purposetour'],3042,41979,84620,
2016-06-14 16:44:43+00:00,27260086,justinbieber,742759687049777156,Glad I met you https://t.co/k6jyMoAxUZ,,https://twitter.com/johnsonsbloom/status/742653449750208513,,1573,30721,67276,
2016-06-14 16:43:54+00:00,27260086,justinbieber,742759481268797440,Yes https://t.co/E4JsFJVM1a,,,,568,25346,57996,
2016-06-11 01:09:46+00:00,27260086,justinbieber,741437233782247425,#Justmoji on all android phones https://t.co/HMPzHpZwti https://t.co/7g0jmF3a0J,,,['Justmoji'],1604,32181,66334,
2016-06-11 01:08:06+00:00,27260086,justinbieber,741436814456705029,https://t.co/P2RDiS5bsD,,,,1493,39764,82739,
2016-06-11 01:07:20+00:00,27260086,justinbieber,741436622659551232,#Justin4MMVA,,,['Justin4MMVA'],1501,43954,63672,
2016-06-11 00:52:32+00:00,27260086,justinbieber,741432898465587200,"#PurposeTour back tomorrow in Winnipeg
https://t.co/f4sfIpODMN",,,['PurposeTour'],1794,48681,88192,
2016-06-10 06:27:40+00:00,27260086,justinbieber,741154847945265152,Hello https://t.co/wkNe8HcDrH,,,,2104,27636,56394,
2016-06-10 05:33:13+00:00,27260086,justinbieber,741141146588598272,Congrats big bro. I see no limit too https://t.co/t3GSvVpFoi,,https://twitter.com/Usher/status/741117730313674752,,616,25210,54887,
2016-06-10 05:31:01+00:00,27260086,justinbieber,741140593246646272,@thatrygood let's go! #Justmoji,,,['Justmoji'],311,17811,31374,
2016-06-08 16:08:19+00:00,27260086,justinbieber,740576196014931968,#CompanyMusicVideo  https://t.co/tqaw4skf1p https://t.co/ggq4FSeyRz,,,['CompanyMusicVideo'],3194,59522,95180,
2016-06-08 16:06:31+00:00,27260086,justinbieber,740575743785074688,#CompanyMusicVideo https://t.co/tqaw4skf1p,,,['CompanyMusicVideo'],1520,41136,62427,
2016-06-08 16:06:02+00:00,27260086,justinbieber,740575623182045184,https://t.co/mHG09wLvlQ. #CompanyMusicVideo,,,['CompanyMusicVideo'],971,32758,55500,
2016-06-08 15:44:01+00:00,27260086,justinbieber,740570081017487360,#CompanyMusicVideo today https://t.co/VSQTCW9Cx6,,,['CompanyMusicVideo'],2591,49830,89974,
2016-06-08 02:49:44+00:00,27260086,justinbieber,740375229449437184,#company video tomorrow https://t.co/5TX3T4GZcu,,,['company'],4913,62745,103361,
2016-06-05 05:35:26+00:00,27260086,justinbieber,739329762728935424,Great day,,,,3528,54635,101435,
2016-06-05 05:30:55+00:00,27260086,justinbieber,739328629478285313,Say happy birthday to my pops! @JeremyBieber happy birthday!,,,,2575,39777,82615,
2016-06-04 02:20:31+00:00,27260086,justinbieber,738918322754838529,"Go get it. If you want to see the new hair. #Justmoji Justmoji by Kapps Media, LLC.
https://t.co/h7pxjRTO7K https://t.co/1KEYxRSwWj",,,['Justmoji'],1943,29475,59380,
2016-06-03 22:01:49+00:00,27260086,justinbieber,738853221200842752,@BigBoy @kanyewest new song is 🔥🔥 https://t.co/LUqHXTU4Wx,,,,369,19290,32561,
2016-06-03 22:01:12+00:00,27260086,justinbieber,738853064963018752,Love me some country. Congrats guys. @DanAndShay #OBSESSED  https://t.co/XKlJ9dF4Dx,,https://twitter.com/WarnerMusicNash/status/738729452457369601,['OBSESSED'],527,22463,44855,
2016-06-03 14:11:59+00:00,27260086,justinbieber,738734980340158464,#justmoji ----&gt; https://t.co/TFd93qlnqi,,,['justmoji'],1698,29290,49263,
2016-06-03 01:02:14+00:00,27260086,justinbieber,738536234587283456,My #justmojis come out tomorrow @AppStore,,,['justmojis'],2966,38318,70294,
2016-05-30 17:22:06+00:00,27260086,justinbieber,737333275803295744,https://t.co/BcZPnjFqx3,,,,1433,28621,57415,
2016-05-30 14:10:56+00:00,27260086,justinbieber,737285166276608002,Happy birthday @JazmynBieber! Your big brother loves you. #HappyBirthdayJazmynBieber,,,['HappyBirthdayJazmynBieber'],3355,56490,98155,
2016-05-29 15:03:34+00:00,27260086,justinbieber,736936023884603392,Congrats to my brother @LewisHamilton on an amazing victory https://t.co/NT6uYbUxBZ,,,,1779,43933,99775,
2016-05-28 06:53:46+00:00,27260086,justinbieber,736450375176224768,On an adventure,,,,2945,48990,97370,
2016-05-28 01:08:08+00:00,27260086,justinbieber,736363392080846848,#wedontsteal @Skrillex @bloodpop #sorry :) https://t.co/57rNU274Up,,https://twitter.com/Skrillex/status/736328422901714944,"['wedontsteal', 'sorry']",1327,37117,68518,
2016-05-27 01:21:18+00:00,27260086,justinbieber,736004320307466242,PURPOSE https://t.co/ZWMJvhasht,,,,1609,30329,61335,
2016-05-26 16:55:08+00:00,27260086,justinbieber,735876935998263296,Great times @MartinGarrix #realfriend,,,['realfriend'],1834,35467,70446,
2016-05-26 16:54:45+00:00,27260086,justinbieber,735876840514953216,Of course. It's the wedding song. Nice job fellas https://t.co/CxiZ1n6G2r,,https://twitter.com/DanAndShay/status/735873070922010624,,619,25564,54321,
2016-05-25 23:09:39+00:00,27260086,justinbieber,735608797906018304,Thanks @TeenChoiceFOX https://t.co/bXYG9MPKKo https://t.co/YfBqrKGFPk,,,,1408,36005,71388,
2016-05-25 05:26:51+00:00,27260086,justinbieber,735341337713750016,Road trip with @MartinGarrix and @RoryKramer https://t.co/5APHd7gVvf,,,,1355,28628,59124,
2016-05-24 06:46:32+00:00,27260086,justinbieber,734999002127568897,Happy. Just being honest,,,,5693,78677,131781,
2016-05-23 05:26:53+00:00,27260086,justinbieber,734616568555048960,Thank you.,,,,6683,62500,120196,
2016-05-23 00:30:51+00:00,27260086,justinbieber,734542072393273345,Showtime #BieberOnBBMAs,,,['BieberOnBBMAs'],4336,50401,89404,
2016-05-22 19:08:12+00:00,27260086,justinbieber,734460871452172288,This video is funny @awkwardpuppets @lelepons https://t.co/Ank64HePz6,,,,2003,30961,61060,
2016-05-18 21:33:51+00:00,27260086,justinbieber,733047973962121216,1 day left to get ur #PurposeTour merch https://t.co/ZXLGuwusLr,,,['PurposeTour'],1914,31168,62932,
2016-05-18 14:46:25+00:00,27260086,justinbieber,732945440648220672,Today. #PopUpStore #PurposeTourToronto https://t.co/vgP2Q8u4a5,,,"['PopUpStore', 'PurposeTourToronto']",1386,32535,67680,
2016-05-17 13:59:54+00:00,27260086,justinbieber,732571346056548352,Tomorrow. Toronto. https://t.co/zWubYHdiNH,,,,1527,30494,65515,
2016-05-17 13:58:18+00:00,27260086,justinbieber,732570943889907712,@diplo @MAJORLAZER it's happening,,,,805,21318,34469,
2016-05-16 18:51:05+00:00,27260086,justinbieber,732282236796440576,Toronto exclusive Merch this week https://t.co/TtWflbfTe9,,,,1684,29624,63470,
2016-05-16 15:38:11+00:00,27260086,justinbieber,732233691863384064,@diplo when are we bringing this new music?,,,,3032,30987,50017,
2016-05-16 15:37:45+00:00,27260086,justinbieber,732233582903762945,Sorry Argentina . I love you https://t.co/FIDNJAx9HX,,,,6514,66764,126480,
2016-05-16 15:36:37+00:00,27260086,justinbieber,732233299888726016,Argentinian beliebers I would like nothing more than to bring the #purposetour there but until the legal conditions change there I can't.,,,['purposetour'],5914,55186,105285,
2016-05-16 15:25:21+00:00,27260086,justinbieber,732230465323556868,And tonight #PurposeTourMontreal,,,['PurposeTourMontreal'],1591,32190,64033,
2016-05-16 15:25:09+00:00,27260086,justinbieber,732230415822540800,On to better news. Watch out for the #Spotify #company campaign and music video this week.,,,"['Spotify', 'company']",2138,36469,66719,
2016-05-16 15:24:34+00:00,27260086,justinbieber,732230267507613699,Argentina I do love you. It is in fact one of my favorite places to tour. I wish this was not the case. My lawyers say it is what it is.,,,,3171,50340,92826,
2016-05-16 15:23:25+00:00,27260086,justinbieber,732229978293559296,If things were to change I would love to come but at this time I cannot. For everyone else in South America I look forward to seeing you,,,,4240,48705,90372,
2016-05-14 13:28:55+00:00,27260086,justinbieber,731476386116816898,#ilovecanada,,,['ilovecanada'],4062,49705,98953,
2016-05-14 13:28:40+00:00,27260086,justinbieber,731476322950598656,#PurposeTourOttawa killed it,,,['PurposeTourOttawa'],1126,32885,72005,
2016-05-14 05:20:13+00:00,27260086,justinbieber,731353402777567233,https://t.co/7VyPN81nBF https://t.co/wft369eFV5,,,,1423,33170,69951,
2016-05-14 03:26:04+00:00,27260086,justinbieber,731324676035608577,Good times at V Files. #PurposeTour merch up now https://t.co/ZXLGuwusLr https://t.co/Ti7z0PsEMh,,,['PurposeTour'],1132,27600,54945,
2016-05-14 00:27:16+00:00,27260086,justinbieber,731279677520642048,"Juke Jam @chancetherapper 
https://t.co/eH2w5wVZHJ https://t.co/LdoiQDadrX",,,,1050,30517,67337,
2016-05-12 21:05:36+00:00,27260086,justinbieber,730866540946448384,https://t.co/ZXLGuwusLr https://t.co/kuSfTBzmJG,,,,2314,37356,72592,
2016-05-12 06:55:54+00:00,27260086,justinbieber,730652706369462272,Boston was one of the best shows yet tonight. #PurposeTourBoston,,,['PurposeTourBoston'],1743,36029,75450,
2016-05-12 03:00:20+00:00,27260086,justinbieber,730593424374530050,Tokyo. See u in August #PurposeTour https://t.co/0pfLvA5EPn https://t.co/jW9Q7r8ljK,,,['PurposeTour'],2842,35201,66813,
2016-05-09 21:16:37+00:00,27260086,justinbieber,729782147158921216,Everyone loves #company 😂 https://t.co/Vxk321UdCR,,,['company'],2559,42805,77232,
2016-05-09 04:56:47+00:00,27260086,justinbieber,729535564412686336,Purpose album ---&gt;  https://t.co/ZWMJvhasht,,,,1602,33300,64490,
2016-05-09 00:12:12+00:00,27260086,justinbieber,729463946902560768,Almost time,,,,2614,45497,87609,
2016-05-09 00:09:22+00:00,27260086,justinbieber,729463232411226112,@pattiemallette :),,,,1900,34114,55998,
2016-05-09 00:08:56+00:00,27260086,justinbieber,729463126177914881,#PurposeTourPhilly,,,['PurposeTourPhilly'],1145,33596,66611,
2016-05-09 00:08:07+00:00,27260086,justinbieber,729462920258592768,Good one https://t.co/lEsFi8ayZC,,https://twitter.com/HYPEBEAST/status/728812279295135744,,463,25131,51442,
2016-05-09 00:07:20+00:00,27260086,justinbieber,729462721721212928,@christinaperri thanks,,,,293,16761,31814,
2016-05-09 00:06:23+00:00,27260086,justinbieber,729462481861550080,:) https://t.co/SqfXvddgSj,,,,585,25044,50695,
2016-05-06 19:17:34+00:00,27260086,justinbieber,728665024584155136,https://t.co/lcZuMOCcva,,,,3299,50664,106912,
2016-05-06 19:13:30+00:00,27260086,justinbieber,728663999466897410,the media really loves to twist things. Glad we have social media so they can't twist me. I love people. Plain and simple. I love people,,,,4236,58695,108203,
2016-05-06 19:12:14+00:00,27260086,justinbieber,728663684642422784,About last night. Brooklyn night 2 #PurposeTourBrooklyn https://t.co/IMja7nAoZL,,,['PurposeTourBrooklyn'],1254,43693,89998,
2016-05-05 07:15:45+00:00,27260086,justinbieber,728120986323685376,Brooklyn night 1 #PurposeTourBrooklyn https://t.co/ID9OujyJZf,,,['PurposeTourBrooklyn'],1713,43443,92595,
2016-05-04 20:51:59+00:00,27260086,justinbieber,727964010788864005,#12mercer,,,['12mercer'],1856,34871,67309,
2016-05-04 15:28:39+00:00,27260086,justinbieber,727882640083329024,Today and tomorrow. First come first serve. #12mercer https://t.co/cf0PkiUqyT,,,['12mercer'],1949,36433,74898,
2016-05-04 02:25:50+00:00,27260086,justinbieber,727685638150078464,Tomorrow. 12 mercer https://t.co/EbVOzT3Jci,,,,2145,41327,79080,
2016-05-04 02:24:37+00:00,27260086,justinbieber,727685333710671872,12 mercer https://t.co/hx7sz1XYsm,,,,933,29970,61491,
2016-05-01 17:44:45+00:00,27260086,justinbieber,726829725444902915,Surprise performance tonight on #RDMA https://t.co/ZaI7G0Q2Xy,,,['RDMA'],2223,45131,97830,
2016-05-01 17:43:34+00:00,27260086,justinbieber,726829428378992640,Thank u https://t.co/4I3agAJz2r,,https://twitter.com/radiodisney/status/726570821410500608,,1232,32692,63249,
2016-05-01 17:11:45+00:00,27260086,justinbieber,726821421444288512,https://t.co/ogTjZqxjEj,,,,2399,39286,79370,
2016-04-30 06:41:03+00:00,27260086,justinbieber,726300311896363008,#ViewsFromTheSix,,,['ViewsFromTheSix'],2088,48752,94460,
2016-04-30 04:03:54+00:00,27260086,justinbieber,726260763933958145,https://t.co/vOdSA2SLUG,,,,11061,105097,210036,
2016-04-30 04:02:01+00:00,27260086,justinbieber,726260292276129792,Thanks for the bracelet Jen :) Happy #WorldWishDay @MakeAWish #neonwish https://t.co/npGOcBCjlg,,,"['WorldWishDay', 'neonwish']",1796,41677,104148,
2016-04-27 16:51:14+00:00,27260086,justinbieber,725366706571341824,See u at the #BBMAs. #BieberOnBBMAs https://t.co/7Q2J8bXBBy,,,"['BBMAs', 'BieberOnBBMAs']",2703,47540,89746,
2016-04-26 06:01:39+00:00,27260086,justinbieber,724840847737524225,Love https://t.co/zP6krkmqNw,,,,6163,97384,182483,
2016-04-26 06:00:47+00:00,27260086,justinbieber,724840629587566592,Thank you Detroit  https://t.co/hZF6man6GU,,https://twitter.com/ThePalace/status/724586768297680896,,754,31157,64924,
2016-04-26 05:59:54+00:00,27260086,justinbieber,724840404714135554,:) https://t.co/oPtd9mEmaJ,,https://twitter.com/i/web/status/724794904149409792,,1183,37640,74856,
2016-04-24 07:16:44+00:00,27260086,justinbieber,724134968562094080,Thank you,,,,5559,62689,122707,
2016-04-24 07:16:35+00:00,27260086,justinbieber,724134927860551680,I swear I always have some of the best shows in Chicago!,,,,2224,46606,100590,
2016-04-24 07:15:12+00:00,27260086,justinbieber,724134581402636288,Lol https://t.co/d1CI21uOSc,,https://twitter.com/JeffDye/status/724015965613264896,,1054,43698,94799,
2016-04-23 06:46:10+00:00,27260086,justinbieber,723764887067860992,I love this tour. #PurposeTour,,,['PurposeTour'],5814,76620,135427,
2016-04-21 16:26:44+00:00,27260086,justinbieber,723186216821116931,Making a special surprise appearance on #RDMA. Watch May 1st on @DisneyChannel https://t.co/vHgg7iUEWt,,,['RDMA'],2721,50131,107867,
2016-04-14 06:18:37+00:00,27260086,justinbieber,720496462904352769,Love u too bro https://t.co/Us1rrqTVVv,,https://twitter.com/Usher/status/720439502326669314,,1966,40444,82184,
2016-04-14 06:18:19+00:00,27260086,justinbieber,720496387733983233,That was one of the best yet. Thank you to big bros @Usher and @Akon for coming out. Made Ush play all the hits. #PurposeTourAtlanta,,,['PurposeTourAtlanta'],1167,45694,98131,
2016-04-13 06:14:00+00:00,27260086,justinbieber,720132914080587776,@usher @Ludacris @AugustAlsina @2chainz all in the building tonight. Great show ATL,,,,569,26341,45509,
2016-04-12 19:47:52+00:00,27260086,justinbieber,719975342329307136,ATL night 1!! #PurposeTourAtlanta,,,['PurposeTourAtlanta'],2031,39897,76561,
2016-04-11 17:03:18+00:00,27260086,justinbieber,719571536928071680,Thanks #BBMAs and my beliebers https://t.co/O1av4uVuga,,,['BBMAs'],6035,67037,115063,
2016-04-10 22:49:40+00:00,27260086,justinbieber,719296315205652480,#PurposeTourDallas,,,['PurposeTourDallas'],1893,43280,85280,
2016-04-10 14:49:58+00:00,27260086,justinbieber,719175594982768641,Houston was a movie. Dallas up next,,,,3085,47621,101735,
2016-04-09 20:40:21+00:00,27260086,justinbieber,718901386755182592,#PurposeTourHouston,,,['PurposeTourHouston'],2190,43609,87524,
2016-04-07 14:51:02+00:00,27260086,justinbieber,718088699548831745,Something special in Tulsa today. #giveback,,,['giveback'],2375,42333,82970,
2016-04-07 14:49:54+00:00,27260086,justinbieber,718088414126415873,#Company remix @TheKnocks. They are coming with me to Canada on the #PurposeTour https://t.co/dzJt5karYg,,,"['Company', 'PurposeTour']",908,33956,60987,
2016-04-07 06:12:10+00:00,27260086,justinbieber,717958122715779072,Tonight was a great show. Thanks. #PurposeTourKansasCity,,,['PurposeTourKansasCity'],1259,35531,74026,
2016-04-07 05:13:23+00:00,27260086,justinbieber,717943330206666753,I tour in #mycalvins. Follow @calvinklein + RT their #PURPOSETOURxCK post to win tix https://t.co/hkWtECH70B,,,"['mycalvins', 'PURPOSETOURxCK']",1641,54775,96267,
2016-04-06 22:46:34+00:00,27260086,justinbieber,717845986467446785,#PurposeTourKansasCity,,,['PurposeTourKansasCity'],1392,35674,71649,
2016-04-06 22:46:05+00:00,27260086,justinbieber,717845863473631236,Like I said I love Kansas City  https://t.co/6H74kdAwTZ,,https://twitter.com/kbanksreports/status/717839416442552321,,581,27943,56698,
2016-04-06 22:44:43+00:00,27260086,justinbieber,717845519217729536,Lol. Ray killed it https://t.co/B4pD9DqUv5,,https://twitter.com/benwinston/status/717619366804594688,,601,26734,53381,
2016-04-06 05:59:05+00:00,27260086,justinbieber,717592444355739648,Request #company,,,['company'],2054,43014,83015,
2016-04-06 03:52:52+00:00,27260086,justinbieber,717560681868824576,🐼🐼🐼🐼,,,,6299,68998,108603,
2016-04-06 03:42:29+00:00,27260086,justinbieber,717558067429150722,Life is good,,,,4754,92342,127993,
2016-04-06 03:41:58+00:00,27260086,justinbieber,717557936281616384,New tune. @Drake and @kanyewest 🔥🔥😃 take u to the garage and do karate 🙏 https://t.co/ynKT3uf3aS,,https://twitter.com/Drake/status/717387104981020672,,521,31654,63732,
2016-04-06 03:40:34+00:00,27260086,justinbieber,717557583909748736,Congrats to my bro @BigSean this EP 🔥https://t.co/unHQG1oPoi,,,,419,27557,57038,
2016-04-06 03:40:05+00:00,27260086,justinbieber,717557462530797568,Love Kansas City,,,,1688,37896,78425,
2016-04-05 01:06:35+00:00,27260086,justinbieber,717156446874415104,#PurposeTourDenver,,,['PurposeTourDenver'],2149,40907,84356,
2016-04-04 07:49:13+00:00,27260086,justinbieber,716895384635748353,Thank you https://t.co/Z736ZrsmKy,,,,3883,81130,154407,
2016-04-04 06:29:50+00:00,27260086,justinbieber,716875405584535553,It's me,,,,7220,69598,119900,
2016-04-04 06:08:50+00:00,27260086,justinbieber,716870123424845824,Great night at #iheart and #junos . Thanks to everyone who has supported me. Back on #PurposeTour tomorrow,,,"['iheart', 'junos', 'PurposeTour']",2159,46468,91347,
2016-04-04 06:05:04+00:00,27260086,justinbieber,716869173809270784,@iHeartRadio @tacobell this made me smile. #mybeliebers,,,['mybeliebers'],3540,38316,53367,
2016-04-04 01:11:01+00:00,27260086,justinbieber,716795172852465664,#BestFanArmy #Beliebers #iHeartAwards https://t.co/dlRiy7TmXn,,,"['BestFanArmy', 'Beliebers', 'iHeartAwards']",2707,52219,87443,
2016-04-03 21:59:58+00:00,27260086,justinbieber,716747095860850689,Got the message. RT this.  #BestFanArmy #Beliebers and #iHeartAwards,,,"['BestFanArmy', 'Beliebers', 'iHeartAwards']",3722,64088,81474,
2016-04-03 17:41:08+00:00,27260086,justinbieber,716681956042256384,See u soon https://t.co/5GRufywf0t,,https://twitter.com/iHeartRadio/status/716634326121578496,,1659,34315,64050,
2016-04-03 00:34:08+00:00,27260086,justinbieber,716423505613443076,@pattiemallette I love you :) #yourday,,,['yourday'],4335,51756,69992,
2016-04-03 00:22:26+00:00,27260086,justinbieber,716420559756599296,#PurposeTourSaltLakeCity,,,['PurposeTourSaltLakeCity'],1864,38399,80805,
2016-04-01 16:25:47+00:00,27260086,justinbieber,715938220039544832,On the road #PurposeTour,,,['PurposeTour'],3806,54210,105542,
2016-04-01 05:15:37+00:00,27260086,justinbieber,715769564760514560,@kanyewest 👏🏻👏🏻👏🏻 @fucktyler the goat,,,,760,25616,45397,
2016-03-31 08:49:32+00:00,27260086,justinbieber,715461011487068160,Blessed. Thank u,,,,3479,64875,116595,
2016-03-31 08:48:36+00:00,27260086,justinbieber,715460778216660992,#PurposeTourGlendale another great show. Thank u,,,['PurposeTourGlendale'],1171,37842,79241,
2016-03-31 08:47:58+00:00,27260086,justinbieber,715460618455633920,Met an amazing kid from make a wish today. Inspired,,,,1396,42744,93779,
2016-03-30 07:56:43+00:00,27260086,justinbieber,715085332086042624,Haha. Just got this from @scooterbraun and @jmckinney. Got the bartender going in. Stay classy San Diego https://t.co/evElmPbfJc,,,,1107,35575,78535,
2016-03-30 07:54:51+00:00,27260086,justinbieber,715084863469039616,Thank u #PurposeTourSanDiego,,,['PurposeTourSanDiego'],1568,38314,79880,
2016-03-29 04:25:03+00:00,27260086,justinbieber,714669676165480450,Yoooo TAYE WE GOT THREE IGUANAS AND SOME YELLOW CAKE WYA COME KICK IT @TayeDiggs BRING SOME JEANS ITS 2010 - JB,,,,2759,40096,85606,
2016-03-27 00:18:38+00:00,27260086,justinbieber,713882887485927425,https://t.co/cj7HvWdMeS,,,,2290,35072,70871,
2016-03-25 16:28:09+00:00,27260086,justinbieber,713402097572524034,The album https://t.co/ZWMJvhasht,,,,1587,38466,71344,
2016-03-25 16:27:57+00:00,27260086,justinbieber,713402047316385792,Today is going to be a good day. #PurposeTourLasVegas,,,['PurposeTourLasVegas'],3657,50792,96271,
2016-03-25 07:06:29+00:00,27260086,justinbieber,713260750572138496,@Skrillex thanks bro u killed it,,,,570,24766,43781,
2016-03-25 05:42:12+00:00,27260086,justinbieber,713239539188240384,Let me see ur #Company art and lyric videos,,,['Company'],2592,43220,89348,
2016-03-25 05:40:20+00:00,27260086,justinbieber,713239069933711360,Let's help kids get clean #WaterNow @WorldVisionUSA https://t.co/LBSi5Q1ErG #WorldWaterDay,,,"['WaterNow', 'WorldWaterDay']",911,33124,60028,
2016-03-22 07:05:43+00:00,27260086,justinbieber,712173394049896448,Shout out to one of my inspirations @kanyewest for coming to the show tonight. Had to go big. #PurposeTourLosAngeles night 2,,,['PurposeTourLosAngeles'],2021,50235,114774,
2016-03-21 19:12:16+00:00,27260086,justinbieber,711993849036451844,@twitter happy bday https://t.co/lYRyLDEf6c,,,,2521,55135,96918,
2016-03-21 18:37:08+00:00,27260086,justinbieber,711985007552651264,#Company https://t.co/xICp1o7UwT,,,['Company'],2402,68203,118646,
